"Plot Title: 5"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10164067, SEN S/N: 10164067)","RH, % (LGR S/N: 10164067, SEN S/N: 10164067)","Intensity, lum/ft² (LGR S/N: 10164067, SEN S/N: 10164067)","DewPt, °F (LGR S/N: 10164067, SEN S/N: 10164067)","Host Connected (LGR S/N: 10164067)","End Of File (LGR S/N: 10164067)"
395,09/21/16 08:04:00 PM,77.335,57.226,1.1,61.558,,
396,09/21/16 08:05:00 PM,77.292,57.285,1.1,61.545,,
397,09/21/16 08:06:00 PM,77.247,57.375,1.1,61.547,,
398,09/21/16 08:07:00 PM,77.203,57.527,1.1,61.579,,
399,09/21/16 08:08:00 PM,77.160,57.741,1.1,61.641,,
400,09/21/16 08:09:00 PM,77.160,58.051,1.1,61.788,,
401,09/21/16 08:10:00 PM,77.117,57.644,1.1,61.552,,
402,09/21/16 08:11:00 PM,77.072,58.199,1.1,61.776,,
403,09/21/16 08:12:00 PM,77.029,58.226,1.1,61.747,,
404,09/21/16 08:13:00 PM,76.942,58.405,1.1,61.750,,
405,09/21/16 08:14:00 PM,76.854,58.677,1.1,61.795,,
406,09/21/16 08:15:00 PM,76.811,58.704,1.1,61.767,,
407,09/21/16 08:16:00 PM,76.768,58.855,1.1,61.795,,
408,09/21/16 08:17:00 PM,76.725,58.820,1.1,61.740,,
409,09/21/16 08:18:00 PM,76.681,58.940,1.1,61.754,,
410,09/21/16 08:19:00 PM,76.636,58.782,1.1,61.639,,
411,09/21/16 08:20:00 PM,76.593,58.840,1.1,61.626,,
412,09/21/16 08:21:00 PM,76.550,59.238,1.1,61.768,,
413,09/21/16 08:22:00 PM,76.550,59.053,1.1,61.684,,
414,09/21/16 08:23:00 PM,76.550,59.362,1.1,61.826,,
415,09/21/16 08:24:00 PM,76.507,59.420,1.1,61.812,,
416,09/21/16 08:25:00 PM,76.464,59.076,1.1,61.612,,
417,09/21/16 08:26:00 PM,76.419,59.165,1.1,61.612,,
418,09/21/16 08:27:00 PM,76.419,59.597,1.1,61.812,,
419,09/21/16 08:28:00 PM,76.419,59.813,1.1,61.911,,
420,09/21/16 08:29:00 PM,76.375,59.902,1.1,61.911,,
421,09/21/16 08:30:00 PM,76.332,59.960,1.1,61.896,,
422,09/21/16 08:31:00 PM,76.332,59.960,1.1,61.896,,
423,09/21/16 08:32:00 PM,76.289,59.833,1.1,61.797,,
424,09/21/16 08:33:00 PM,76.246,59.952,1.1,61.810,,
425,09/21/16 08:34:00 PM,76.203,59.825,1.1,61.711,,
426,09/21/16 08:35:00 PM,76.203,60.071,1.1,61.824,,
427,09/21/16 08:36:00 PM,76.203,60.225,1.1,61.894,,
428,09/21/16 08:37:00 PM,76.203,59.856,1.1,61.725,,
429,09/21/16 08:38:00 PM,76.158,60.160,1.1,61.822,,
430,09/21/16 08:39:00 PM,76.158,60.406,1.1,61.934,,
431,09/21/16 08:40:00 PM,76.114,60.709,1.1,62.031,,
432,09/21/16 08:41:00 PM,76.114,60.771,1.1,62.058,,
433,09/21/16 08:42:00 PM,76.071,60.613,1.1,61.947,,
434,09/21/16 08:43:00 PM,76.028,60.886,1.1,62.028,,
435,09/21/16 08:44:00 PM,75.985,61.097,1.1,62.082,,
436,09/21/16 08:45:00 PM,75.985,61.158,1.1,62.109,,
437,09/21/16 08:46:00 PM,75.942,61.338,1.1,62.148,,
438,09/21/16 08:47:00 PM,75.898,61.365,1.1,62.118,,
439,09/21/16 08:48:00 PM,75.853,61.514,1.1,62.143,,
440,09/21/16 08:49:00 PM,75.810,61.694,1.1,62.182,,
441,09/21/16 08:50:00 PM,75.810,61.725,1.1,62.195,,
442,09/21/16 08:51:00 PM,75.767,61.660,1.1,62.127,,
443,09/21/16 08:52:00 PM,75.767,61.751,1.1,62.166,,
444,09/21/16 08:53:00 PM,75.767,61.874,1.1,62.220,,
445,09/21/16 08:54:00 PM,75.724,61.656,1.1,62.083,,
446,09/21/16 08:55:00 PM,75.724,61.778,1.1,62.137,,
447,09/21/16 08:56:00 PM,75.681,61.896,1.1,62.148,,
448,09/21/16 08:57:00 PM,75.637,61.862,1.1,62.092,,
449,09/21/16 08:58:00 PM,75.637,61.587,1.1,61.970,,
450,09/21/16 08:59:00 PM,75.594,62.194,1.1,62.197,,
451,09/21/16 09:00:00 PM,75.551,62.190,1.1,62.154,,
452,09/21/16 09:01:00 PM,75.508,62.308,1.1,62.164,,
453,09/21/16 09:02:00 PM,75.463,62.609,1.1,62.254,,
454,09/21/16 09:03:00 PM,75.420,62.697,1.1,62.253,,
455,09/21/16 09:04:00 PM,75.376,62.693,1.1,62.209,,
456,09/21/16 09:05:00 PM,75.333,62.628,1.1,62.139,,
457,09/21/16 09:06:00 PM,75.333,62.232,1.1,61.966,,
458,09/21/16 09:07:00 PM,75.333,62.079,1.1,61.900,,
459,09/21/16 09:08:00 PM,75.376,62.327,1.1,62.049,,
460,09/21/16 09:09:00 PM,75.376,62.723,1.1,62.222,,
461,09/21/16 09:10:00 PM,75.333,62.689,1.1,62.166,,
462,09/21/16 09:11:00 PM,75.333,62.933,1.1,62.272,,
463,09/21/16 09:12:00 PM,75.290,62.502,1.1,62.044,,
464,09/21/16 09:13:00 PM,75.290,62.837,1.1,62.190,,
465,09/21/16 09:14:00 PM,75.247,63.198,1.1,62.305,,
466,09/21/16 09:15:00 PM,75.204,63.103,1.1,62.222,,
467,09/21/16 09:16:00 PM,75.160,63.099,1.1,62.179,,
468,09/21/16 09:17:00 PM,75.117,62.852,1.1,62.031,,
469,09/21/16 09:18:00 PM,75.117,62.852,1.1,62.031,,
470,09/21/16 09:19:00 PM,75.160,62.490,1.1,61.916,,
471,09/21/16 09:20:00 PM,75.160,62.490,1.1,61.916,,
472,09/21/16 09:21:00 PM,75.204,62.647,1.1,62.024,,
473,09/21/16 09:22:00 PM,75.160,63.282,1.1,62.258,,
474,09/21/16 09:23:00 PM,75.160,63.160,1.1,62.206,,
475,09/21/16 09:24:00 PM,75.117,63.521,1.1,62.319,,
476,09/21/16 09:25:00 PM,75.074,63.790,1.1,62.393,,
477,09/21/16 09:26:00 PM,75.029,63.998,1.1,62.440,,
478,09/21/16 09:27:00 PM,74.943,64.293,1.1,62.483,,
479,09/21/16 09:28:00 PM,74.899,64.137,1.1,62.375,,
480,09/21/16 09:29:00 PM,74.813,64.432,1.1,62.418,,
481,09/21/16 09:30:00 PM,74.813,64.069,1.1,62.265,,
482,09/21/16 09:31:00 PM,74.770,64.246,1.1,62.298,,
483,09/21/16 09:32:00 PM,74.727,64.605,1.1,62.409,,
484,09/21/16 09:33:00 PM,74.683,64.813,1.1,62.454,,
485,09/21/16 09:34:00 PM,74.640,64.869,1.1,62.436,,
486,09/21/16 09:35:00 PM,74.640,64.658,1.1,62.348,,
487,09/21/16 09:36:00 PM,74.597,64.744,1.1,62.343,,
488,09/21/16 09:37:00 PM,74.554,64.468,1.1,62.186,,
489,09/21/16 09:38:00 PM,74.554,64.317,1.1,62.123,,
490,09/21/16 09:39:00 PM,74.597,63.381,1.1,61.767,,
491,09/21/16 09:40:00 PM,74.640,63.750,1.1,61.965,,
492,09/21/16 09:41:00 PM,74.640,63.507,1.1,61.860,,
493,09/21/16 09:42:00 PM,74.683,64.420,1.1,62.289,,
494,09/21/16 09:43:00 PM,74.640,64.386,1.1,62.233,,
495,09/21/16 09:44:00 PM,74.640,65.141,1.1,62.550,,
496,09/21/16 09:45:00 PM,74.597,65.076,1.1,62.481,,
497,09/21/16 09:46:00 PM,74.597,65.257,1.1,62.557,,
498,09/21/16 09:47:00 PM,74.554,65.796,1.1,62.739,,
499,09/21/16 09:48:00 PM,74.511,65.701,1.1,62.658,,
500,09/21/16 09:49:00 PM,74.424,66.054,1.1,62.721,,
501,09/21/16 09:50:00 PM,74.381,66.440,1.1,62.838,,
502,09/21/16 09:51:00 PM,74.338,66.376,1.1,62.769,,
503,09/21/16 09:52:00 PM,74.295,65.530,1.1,62.382,,
504,09/21/16 09:53:00 PM,74.295,66.161,1.1,62.641,,
505,09/21/16 09:54:00 PM,74.250,67.237,1.1,63.036,,
506,09/21/16 09:55:00 PM,74.206,66.453,1.1,62.677,,
507,09/21/16 09:56:00 PM,74.163,66.659,1.1,62.721,,
508,09/21/16 09:57:00 PM,74.120,65.994,1.1,62.407,,
509,09/21/16 09:58:00 PM,74.077,66.621,1.1,62.622,,
510,09/21/16 09:59:00 PM,73.990,66.162,1.1,62.352,,
511,09/21/16 10:00:00 PM,73.990,66.222,1.1,62.377,,
512,09/21/16 10:01:00 PM,73.947,65.858,1.1,62.186,,
513,09/21/16 10:02:00 PM,73.904,67.173,1.1,62.679,,
514,09/21/16 10:03:00 PM,73.904,66.963,1.1,62.595,,
515,09/21/16 10:04:00 PM,73.861,67.288,1.1,62.685,,
516,09/21/16 10:05:00 PM,73.818,67.762,1.1,62.832,,
517,09/21/16 10:06:00 PM,73.774,67.638,1.1,62.742,,
518,09/21/16 10:07:00 PM,73.731,67.395,1.1,62.604,,
519,09/21/16 10:08:00 PM,73.688,68.137,1.1,62.857,,
520,09/21/16 10:09:00 PM,73.602,68.218,1.1,62.807,,
521,09/21/16 10:10:00 PM,73.558,67.915,1.1,62.645,,
522,09/21/16 10:11:00 PM,73.515,68.834,1.1,62.965,,
523,09/21/16 10:12:00 PM,73.472,68.651,1.1,62.852,,
524,09/21/16 10:13:00 PM,73.429,69.122,1.1,62.996,,
525,09/21/16 10:14:00 PM,73.386,69.770,1.1,63.205,,
526,09/21/16 10:15:00 PM,73.342,69.291,1.1,62.978,,
527,09/21/16 10:16:00 PM,73.299,68.247,1.1,62.528,,
528,09/21/16 10:17:00 PM,73.256,69.460,1.1,62.962,,
529,09/21/16 10:18:00 PM,73.256,69.757,1.1,63.075,,
530,09/21/16 10:19:00 PM,73.213,69.723,1.1,63.021,,
531,09/21/16 10:20:00 PM,73.170,69.955,1.1,63.070,,
532,09/21/16 10:21:00 PM,73.170,70.191,1.1,63.160,,
533,09/21/16 10:22:00 PM,73.083,70.330,1.1,63.129,,
534,09/21/16 10:23:00 PM,73.040,70.414,1.1,63.120,,
535,09/21/16 10:24:00 PM,73.040,70.473,1.1,63.144,,
536,09/21/16 10:25:00 PM,72.997,70.734,1.1,63.201,,
537,09/21/16 10:26:00 PM,72.955,70.848,1.1,63.203,,
538,09/21/16 10:27:00 PM,72.912,67.314,1.1,61.786,,
539,09/21/16 10:28:00 PM,72.912,68.624,1.1,62.305,,
540,09/21/16 10:29:00 PM,72.869,70.131,1.1,62.847,,
541,09/21/16 10:30:00 PM,72.869,70.308,1.1,62.913,,
542,09/21/16 10:31:00 PM,72.826,68.794,1.1,62.289,,
543,09/21/16 10:32:00 PM,72.826,69.624,1.1,62.611,,
544,09/21/16 10:33:00 PM,72.783,70.977,1.1,63.084,,
545,09/21/16 10:34:00 PM,72.739,70.884,1.1,63.009,,
546,09/21/16 10:35:00 PM,72.696,70.909,1.1,62.976,,
547,09/21/16 10:36:00 PM,72.653,71.317,1.1,63.088,,
548,09/21/16 10:37:00 PM,72.610,71.547,1.1,63.133,,
549,09/21/16 10:38:00 PM,72.523,71.920,1.1,63.189,,
550,09/21/16 10:39:00 PM,72.480,71.592,1.1,63.025,,
551,09/21/16 10:40:00 PM,72.437,70.765,1.1,62.672,,
552,09/21/16 10:41:00 PM,72.394,71.113,1.1,62.764,,
553,09/21/16 10:42:00 PM,72.394,72.170,1.1,63.158,,
554,09/21/16 10:43:00 PM,72.351,72.370,1.1,63.190,,
555,09/21/16 10:44:00 PM,72.307,71.985,1.1,63.005,,
556,09/21/16 10:45:00 PM,72.264,71.863,1.1,62.919,,
557,09/21/16 10:46:00 PM,72.221,72.415,1.1,63.082,,
558,09/21/16 10:47:00 PM,72.178,72.732,1.1,63.156,,
559,09/21/16 10:48:00 PM,72.136,72.874,1.1,63.167,,
560,09/21/16 10:49:00 PM,72.136,72.874,1.1,63.167,,
561,09/21/16 10:50:00 PM,72.093,72.606,1.1,63.027,,
562,09/21/16 10:51:00 PM,72.050,72.368,1.1,62.899,,
563,09/21/16 10:52:00 PM,72.050,72.631,1.1,62.994,,
564,09/21/16 10:53:00 PM,72.007,69.481,1.1,61.768,,
565,09/21/16 10:54:00 PM,71.964,68.737,1.1,61.439,,
566,09/21/16 10:55:00 PM,71.877,71.705,1.1,62.487,,
567,09/21/16 10:56:00 PM,71.791,70.992,1.1,62.137,,
568,09/21/16 10:57:00 PM,71.748,68.448,1.1,61.120,,
569,09/21/16 10:58:00 PM,71.661,66.744,1.1,60.364,,
570,09/21/16 10:59:00 PM,71.577,68.698,1.1,61.054,,
571,09/21/16 11:00:00 PM,71.490,70.813,1.1,61.779,,
572,09/21/16 11:01:00 PM,71.404,66.719,1.1,60.109,,
573,09/21/16 11:02:00 PM,71.317,69.352,1.1,61.059,,
574,09/21/16 11:03:00 PM,71.274,67.956,1.1,60.474,,
575,09/21/16 11:04:00 PM,71.231,69.697,1.1,61.108,,
576,09/21/16 11:05:00 PM,71.190,68.688,1.1,60.678,,
577,09/21/16 11:06:00 PM,71.146,68.684,1.1,60.636,,
578,09/21/16 11:07:00 PM,71.103,70.861,1.1,61.425,,
579,09/21/16 11:08:00 PM,71.060,70.827,1.1,61.371,,
580,09/21/16 11:09:00 PM,70.974,66.826,1.1,59.740,,
581,09/21/16 11:10:00 PM,70.930,70.373,1.1,61.075,,
582,09/21/16 11:11:00 PM,70.887,70.133,1.1,60.944,,
583,09/21/16 11:12:00 PM,70.846,69.864,1.1,60.800,,
584,09/21/16 11:13:00 PM,70.803,72.702,1.1,61.817,,
585,09/21/16 11:14:00 PM,70.759,72.639,1.1,61.752,,
586,09/21/16 11:15:00 PM,70.716,72.663,1.1,61.720,,
587,09/21/16 11:16:00 PM,70.716,73.188,1.1,61.911,,
588,09/21/16 11:17:00 PM,70.673,72.484,1.1,61.612,,
589,09/21/16 11:18:00 PM,70.673,72.017,1.1,61.441,,
590,09/21/16 11:19:00 PM,70.673,71.754,1.1,61.344,,
591,09/21/16 11:20:00 PM,70.673,73.183,1.1,61.867,,
592,09/21/16 11:21:00 PM,70.673,73.096,1.1,61.835,,
593,09/21/16 11:22:00 PM,70.673,71.929,1.1,61.408,,
594,09/21/16 11:23:00 PM,70.673,72.863,1.1,61.750,,
595,09/21/16 11:24:00 PM,70.673,71.461,1.1,61.236,,
596,09/21/16 11:25:00 PM,70.673,72.105,1.1,61.473,,
597,09/21/16 11:26:00 PM,70.630,66.315,1.1,59.207,,
598,09/21/16 11:27:00 PM,70.630,71.428,1.1,61.182,,
599,09/21/16 11:28:00 PM,70.587,72.271,1.1,61.452,,
600,09/21/16 11:29:00 PM,70.587,73.377,1.1,61.855,,
601,09/21/16 11:30:00 PM,70.543,72.441,1.1,61.473,,
602,09/21/16 11:31:00 PM,70.502,74.209,1.1,62.069,,
603,09/21/16 11:32:00 PM,70.502,74.296,1.1,62.101,,
604,09/21/16 11:33:00 PM,70.459,74.147,1.1,62.006,,
605,09/21/16 11:34:00 PM,70.416,72.136,1.1,61.236,,
606,09/21/16 11:35:00 PM,70.372,72.539,1.1,61.342,,
607,09/21/16 11:36:00 PM,70.372,72.831,1.1,61.448,,
608,09/21/16 11:37:00 PM,70.329,73.059,1.1,61.489,,
609,09/21/16 11:38:00 PM,70.329,73.727,1.1,61.731,,
610,09/21/16 11:39:00 PM,70.286,72.326,1.1,61.182,,
611,09/21/16 11:40:00 PM,70.286,70.747,1.1,60.597,,
612,09/21/16 11:41:00 PM,70.243,71.475,1.1,60.827,,
613,09/21/16 11:42:00 PM,70.243,73.049,1.1,61.403,,
614,09/21/16 11:43:00 PM,70.201,70.562,1.1,60.445,,
615,09/21/16 11:44:00 PM,70.201,73.161,1.1,61.403,,
616,09/21/16 11:45:00 PM,70.201,72.463,1.1,61.149,,
617,09/21/16 11:46:00 PM,70.158,69.204,1.1,59.889,,
618,09/21/16 11:47:00 PM,70.158,71.232,1.1,60.654,,
619,09/21/16 11:48:00 PM,70.158,70.469,1.1,60.368,,
620,09/21/16 11:49:00 PM,70.158,68.318,1.1,59.547,,
621,09/21/16 11:50:00 PM,70.158,71.612,1.1,60.795,,
622,09/21/16 11:51:00 PM,70.158,69.204,1.1,59.889,,
623,09/21/16 11:52:00 PM,70.158,69.911,1.1,60.157,,
624,09/21/16 11:53:00 PM,70.158,70.352,1.1,60.325,,
625,09/21/16 11:54:00 PM,70.115,71.110,1.1,60.568,,
626,09/21/16 11:55:00 PM,70.072,68.428,1.1,59.508,,
627,09/21/16 11:56:00 PM,70.072,73.002,1.1,61.221,,
628,09/21/16 11:57:00 PM,70.029,72.095,1.1,60.849,,
629,09/21/16 11:58:00 PM,70.029,74.158,1.1,61.594,,
630,09/21/16 11:59:00 PM,69.985,74.644,1.1,61.725,,
631,09/22/16 12:00:00 AM,69.942,74.235,1.1,61.538,,
632,09/22/16 12:01:00 AM,69.901,73.912,1.1,61.381,,
633,09/22/16 12:02:00 AM,69.901,73.651,1.1,61.288,,
634,09/22/16 12:03:00 AM,69.858,72.601,1.1,60.868,,
635,09/22/16 12:04:00 AM,69.858,73.240,1.1,61.099,,
636,09/22/16 12:05:00 AM,69.814,70.727,1.1,60.134,,
637,09/22/16 12:06:00 AM,69.814,71.692,1.1,60.494,,
638,09/22/16 12:07:00 AM,69.771,70.576,1.1,60.037,,
639,09/22/16 12:08:00 AM,69.771,71.980,1.1,60.557,,
640,09/22/16 12:09:00 AM,69.728,72.296,1.1,60.633,,
641,09/22/16 12:10:00 AM,69.728,71.567,1.1,60.364,,
642,09/22/16 12:11:00 AM,69.728,73.197,1.1,60.958,,
643,09/22/16 12:12:00 AM,69.685,73.541,1.1,61.041,,
644,09/22/16 12:13:00 AM,69.643,70.651,1.1,59.941,,
645,09/22/16 12:14:00 AM,69.600,72.661,1.1,60.640,,
646,09/22/16 12:15:00 AM,69.600,73.009,1.1,60.768,,
647,09/22/16 12:16:00 AM,69.557,74.568,1.1,61.282,,
648,09/22/16 12:17:00 AM,69.514,74.275,1.1,61.137,,
649,09/22/16 12:18:00 AM,69.471,74.443,1.1,61.155,,
650,09/22/16 12:19:00 AM,69.471,75.596,1.1,61.560,,
651,09/22/16 12:20:00 AM,69.427,76.452,1.1,61.813,,
652,09/22/16 12:21:00 AM,69.343,75.898,1.1,61.540,,
653,09/22/16 12:22:00 AM,69.343,74.516,1.1,61.056,,
654,09/22/16 12:23:00 AM,69.300,75.692,1.1,61.426,,
655,09/22/16 12:24:00 AM,69.256,75.802,1.1,61.423,,
656,09/22/16 12:25:00 AM,69.213,76.657,1.1,61.677,,
657,09/22/16 12:26:00 AM,69.170,76.223,1.1,61.486,,
658,09/22/16 12:27:00 AM,69.129,76.819,1.1,61.648,,
659,09/22/16 12:28:00 AM,69.085,77.157,1.1,61.722,,
660,09/22/16 12:29:00 AM,69.042,75.519,1.1,61.117,,
661,09/22/16 12:30:00 AM,68.999,76.461,1.1,61.401,,
662,09/22/16 12:31:00 AM,68.956,77.513,1.1,61.716,,
663,09/22/16 12:32:00 AM,68.913,75.591,1.1,61.018,,
664,09/22/16 12:33:00 AM,68.828,70.068,1.1,58.939,,
665,09/22/16 12:34:00 AM,68.828,71.880,1.1,59.610,,
666,09/22/16 12:35:00 AM,68.828,71.851,1.1,59.601,,
667,09/22/16 12:36:00 AM,68.828,71.909,1.1,59.621,,
668,09/22/16 12:37:00 AM,68.785,68.859,1.1,58.438,,
669,09/22/16 12:38:00 AM,68.742,70.411,1.1,58.986,,
670,09/22/16 12:39:00 AM,68.785,73.269,1.1,60.073,,
671,09/22/16 12:40:00 AM,68.742,68.353,1.1,58.203,,
672,09/22/16 12:41:00 AM,68.742,73.641,1.1,60.165,,
673,09/22/16 12:42:00 AM,68.698,70.962,1.1,59.149,,
674,09/22/16 12:43:00 AM,68.657,72.065,1.1,59.513,,
675,09/22/16 12:44:00 AM,68.657,72.036,1.1,59.502,,
676,09/22/16 12:45:00 AM,68.657,75.706,1.1,60.807,,
677,09/22/16 12:46:00 AM,68.614,77.160,1.1,61.264,,
678,09/22/16 12:47:00 AM,68.571,75.811,1.1,60.760,,
679,09/22/16 12:48:00 AM,68.571,77.981,1.1,61.498,,
680,09/22/16 12:49:00 AM,68.527,78.374,1.1,61.588,,
681,09/22/16 12:50:00 AM,68.527,78.800,1.1,61.729,,
682,09/22/16 12:51:00 AM,68.484,77.630,1.1,61.297,,
683,09/22/16 12:52:00 AM,68.484,78.936,1.1,61.732,,
684,09/22/16 12:53:00 AM,68.484,76.174,1.1,60.802,,
685,09/22/16 12:54:00 AM,68.484,77.260,1.1,61.173,,
686,09/22/16 12:55:00 AM,68.443,74.590,1.1,60.210,,
687,09/22/16 12:56:00 AM,68.443,75.079,1.1,60.381,,
688,09/22/16 12:57:00 AM,68.400,73.054,1.1,59.623,,
689,09/22/16 12:58:00 AM,68.400,73.141,1.1,59.653,,
690,09/22/16 12:59:00 AM,68.400,76.593,1.1,60.863,,
691,09/22/16 01:00:00 AM,68.356,74.465,1.1,60.084,,
692,09/22/16 01:01:00 AM,68.313,73.970,1.1,59.868,,
693,09/22/16 01:02:00 AM,68.270,69.424,1.1,58.161,,
694,09/22/16 01:03:00 AM,68.270,74.571,1.1,60.037,,
695,09/22/16 01:04:00 AM,68.227,71.467,1.1,58.881,,
696,09/22/16 01:05:00 AM,68.227,73.527,1.1,59.626,,
697,09/22/16 01:06:00 AM,68.185,72.393,1.1,59.178,,
698,09/22/16 01:07:00 AM,68.142,70.962,1.1,58.613,,
699,09/22/16 01:08:00 AM,68.099,72.935,1.1,59.290,,
700,09/22/16 01:09:00 AM,68.099,72.355,1.1,59.081,,
701,09/22/16 01:10:00 AM,68.056,73.711,1.1,59.526,,
702,09/22/16 01:11:00 AM,68.056,74.720,1.1,59.882,,
703,09/22/16 01:12:00 AM,68.013,76.664,1.1,60.512,,
704,09/22/16 01:13:00 AM,67.971,73.066,1.1,59.212,,
705,09/22/16 01:14:00 AM,67.971,72.457,1.1,58.995,,
706,09/22/16 01:15:00 AM,67.971,75.342,1.1,60.015,,
707,09/22/16 01:16:00 AM,67.971,73.442,1.1,59.347,,
708,09/22/16 01:17:00 AM,67.971,74.653,1.1,59.776,,
709,09/22/16 01:18:00 AM,68.013,72.171,1.1,58.932,,
710,09/22/16 01:19:00 AM,68.056,71.070,1.1,58.570,,
711,09/22/16 01:20:00 AM,68.099,71.103,1.1,58.624,,
712,09/22/16 01:21:00 AM,68.142,72.446,1.1,59.155,,
713,09/22/16 01:22:00 AM,68.142,73.431,1.1,59.509,,
714,09/22/16 01:23:00 AM,68.142,74.124,1.1,59.756,,
715,09/22/16 01:24:00 AM,68.142,73.836,1.1,59.653,,
716,09/22/16 01:25:00 AM,68.099,71.803,1.1,58.879,,
717,09/22/16 01:26:00 AM,68.099,70.198,1.1,58.287,,
718,09/22/16 01:27:00 AM,68.099,73.051,1.1,59.331,,
719,09/22/16 01:28:00 AM,68.142,74.182,1.1,59.776,,
720,09/22/16 01:29:00 AM,68.099,72.413,1.1,59.103,,
721,09/22/16 01:30:00 AM,68.099,73.224,1.1,59.394,,
722,09/22/16 01:31:00 AM,68.099,72.471,1.1,59.122,,
723,09/22/16 01:32:00 AM,68.056,71.885,1.1,58.869,,
724,09/22/16 01:33:00 AM,68.099,71.045,1.1,58.602,,
725,09/22/16 01:34:00 AM,68.099,72.703,1.1,59.207,,
726,09/22/16 01:35:00 AM,68.142,72.823,1.1,59.292,,
727,09/22/16 01:36:00 AM,68.142,73.026,1.1,59.365,,
728,09/22/16 01:37:00 AM,68.142,72.359,1.1,59.124,,
729,09/22/16 01:38:00 AM,68.185,72.219,1.1,59.115,,
730,09/22/16 01:39:00 AM,68.227,72.078,1.1,59.104,,
731,09/22/16 01:40:00 AM,68.227,70.854,1.1,58.654,,
732,09/22/16 01:41:00 AM,68.270,71.762,1.1,59.031,,
733,09/22/16 01:42:00 AM,68.270,72.634,1.1,59.347,,
734,09/22/16 01:43:00 AM,68.270,74.571,1.1,60.037,,
735,09/22/16 01:44:00 AM,68.270,74.052,1.1,59.855,,
736,09/22/16 01:45:00 AM,68.227,72.427,1.1,59.230,,
737,09/22/16 01:46:00 AM,68.227,72.978,1.1,59.430,,
738,09/22/16 01:47:00 AM,68.227,73.180,1.1,59.502,,
739,09/22/16 01:48:00 AM,68.185,74.129,1.1,59.799,,
740,09/22/16 01:49:00 AM,68.185,73.754,1.1,59.666,,
741,09/22/16 01:50:00 AM,68.142,73.287,1.1,59.457,,
742,09/22/16 01:51:00 AM,68.099,71.278,1.1,58.689,,
743,09/22/16 01:52:00 AM,68.099,71.220,1.1,58.667,,
744,09/22/16 01:53:00 AM,68.142,71.079,1.1,58.656,,
745,09/22/16 01:54:00 AM,68.142,70.553,1.1,58.460,,
746,09/22/16 01:55:00 AM,68.142,72.301,1.1,59.103,,
747,09/22/16 01:56:00 AM,68.185,72.538,1.1,59.230,,
748,09/22/16 01:57:00 AM,68.185,71.520,1.1,58.860,,
749,09/22/16 01:58:00 AM,68.185,71.753,1.1,58.944,,
750,09/22/16 01:59:00 AM,68.227,71.204,1.1,58.784,,
751,09/22/16 02:00:00 AM,68.227,71.845,1.1,59.020,,
752,09/22/16 02:01:00 AM,68.227,71.496,1.1,58.892,,
753,09/22/16 02:02:00 AM,68.270,73.272,1.1,59.576,,
754,09/22/16 02:03:00 AM,68.270,73.156,1.1,59.535,,
755,09/22/16 02:04:00 AM,68.270,73.445,1.1,59.639,,
756,09/22/16 02:05:00 AM,68.270,72.663,1.1,59.358,,
757,09/22/16 02:06:00 AM,68.313,72.145,1.1,59.212,,
758,09/22/16 02:07:00 AM,68.313,72.958,1.1,59.506,,
759,09/22/16 02:08:00 AM,68.270,72.228,1.1,59.200,,
760,09/22/16 02:09:00 AM,68.227,70.767,1.1,58.622,,
761,09/22/16 02:10:00 AM,68.185,72.364,1.1,59.167,,
762,09/22/16 02:11:00 AM,68.142,69.087,1.1,57.909,,
763,09/22/16 02:12:00 AM,68.099,70.753,1.1,58.494,,
764,09/22/16 02:13:00 AM,68.056,70.836,1.1,58.483,,
765,09/22/16 02:14:00 AM,68.013,74.110,1.1,59.626,,
766,09/22/16 02:15:00 AM,67.928,73.610,1.1,59.365,,
767,09/22/16 02:16:00 AM,67.928,75.682,1.1,60.091,,
768,09/22/16 02:17:00 AM,67.885,74.816,1.1,59.749,,
769,09/22/16 02:18:00 AM,67.885,73.837,1.1,59.405,,
770,09/22/16 02:19:00 AM,67.885,74.586,1.1,59.670,,
771,09/22/16 02:20:00 AM,67.842,72.501,1.1,58.887,,
772,09/22/16 02:21:00 AM,67.885,72.274,1.1,58.845,,
773,09/22/16 02:22:00 AM,67.885,71.663,1.1,58.622,,
774,09/22/16 02:23:00 AM,67.928,72.945,1.1,59.128,,
775,09/22/16 02:24:00 AM,67.971,72.573,1.1,59.036,,
776,09/22/16 02:25:00 AM,67.971,72.457,1.1,58.995,,
777,09/22/16 02:26:00 AM,67.971,73.008,1.1,59.193,,
778,09/22/16 02:27:00 AM,68.013,71.968,1.1,58.858,,
779,09/22/16 02:28:00 AM,68.013,73.793,1.1,59.513,,
780,09/22/16 02:29:00 AM,68.013,72.897,1.1,59.194,,
781,09/22/16 02:30:00 AM,68.056,73.480,1.1,59.445,,
782,09/22/16 02:31:00 AM,68.056,72.640,1.1,59.142,,
783,09/22/16 02:32:00 AM,68.099,74.206,1.1,59.743,,
784,09/22/16 02:33:00 AM,68.056,73.913,1.1,59.598,,
785,09/22/16 02:34:00 AM,68.056,73.682,1.1,59.517,,
786,09/22/16 02:35:00 AM,68.056,71.827,1.1,58.847,,
787,09/22/16 02:36:00 AM,68.056,73.769,1.1,59.547,,
788,09/22/16 02:37:00 AM,68.056,73.480,1.1,59.445,,
